,index,date,hour,fluid_temp,ground_temp,air_umidity,air_temp,gas_umidity,gas_temp,dm3_gas,bio_id,phase_test,Month,Hour
2493,19360,2022-03-07,09:18:00,24.31,24.5,79.6,27.3,87.3,32.41,0.01,1,2,3,9
2494,19361,2022-03-07,09:33:03,24.31,24.5,77.3,28.0,85.83,37.35,0.0,1,2,3,9
2495,19362,2022-03-07,09:48:01,24.31,24.5,75.6,28.8,88.96,39.51,0.0,1,2,3,9
2496,19363,2022-03-07,10:03:02,24.31,24.5,73.4,29.2,89.14,40.18,0.0,1,2,3,10
2497,19364,2022-03-07,10:17:05,24.31,24.5,69.0,29.9,75.59,43.66,0.01,1,2,3,10
2498,19365,2022-03-07,10:17:27,24.31,24.5,69.0,29.9,75.59,43.66,0.01,1,2,3,10
2499,19366,2022-03-07,10:32:02,24.31,24.5,67.7,30.6,73.49,45.46,0.0,1,2,3,10
2500,19367,2022-03-07,10:47:03,24.31,24.5,66.7,30.7,70.21,46.99,0.0,1,2,3,10
2501,19368,2022-03-07,11:02:04,24.31,24.5,63.6,31.9,67.3,47.7,0.0,1,2,3,11
2502,19369,2022-03-07,11:17:02,24.31,24.5,62.5,32.8,66.82,49.15,0.0,1,2,3,11
2503,19370,2022-03-07,11:17:08,24.31,24.5,60.7,34.0,65.76,50.96,0.01,1,2,3,11
2504,19371,2022-03-07,11:17:27,24.31,24.5,60.7,34.0,65.76,50.96,0.01,1,2,3,11
2505,19372,2022-03-07,11:17:40,24.31,24.5,60.7,34.0,65.76,50.96,0.0,1,2,3,11
2506,19373,2022-03-07,11:32:01,24.31,24.5,56.8,33.8,62.94,51.77,0.0,1,2,3,11
2507,19374,2022-03-07,11:47:02,24.31,24.5,66.4,29.7,55.72,41.15,0.0,1,2,3,11
2508,19375,2022-03-07,12:02:03,24.31,24.5,79.7,27.4,55.13,34.29,0.0,1,2,3,12
2509,19376,2022-03-07,12:17:01,24.31,24.5,85.8,24.7,70.81,24.74,0.0,1,2,3,12
2510,19377,2022-03-07,12:17:27,24.31,24.5,85.8,24.7,70.81,24.74,0.01,1,2,3,12
2511,19378,2022-03-07,12:32:02,24.38,24.5,81.9,28.5,87.84,27.61,0.0,1,2,3,12
2512,19379,2022-03-07,12:47:03,24.31,24.5,74.3,31.1,88.86,34.56,0.0,1,2,3,12
2513,19380,2022-03-07,13:02:02,24.38,24.5,69.2,32.5,78.08,42.28,0.0,1,2,3,13
2514,19381,2022-03-07,13:17:04,24.38,24.5,60.8,34.0,79.56,45.27,0.0,1,2,3,13
2515,19382,2022-03-07,13:17:10,24.38,24.5,60.8,34.0,79.56,45.27,0.01,1,2,3,13
2516,19383,2022-03-07,13:17:33,24.38,24.5,60.8,34.0,79.56,45.27,0.01,1,2,3,13
2517,19384,2022-03-07,13:17:48,24.38,24.5,60.8,34.0,79.56,45.27,0.01,1,2,3,13
2518,19385,2022-03-07,13:32:02,24.31,24.5,61.0,32.4,77.31,44.35,0.0,1,2,3,13
2519,19386,2022-03-07,13:47:04,24.31,24.5,58.0,33.4,84.86,43.51,0.0,1,2,3,13
2520,19387,2022-03-07,14:02:02,24.31,24.5,64.9,31.5,81.5,38.23,0.0,1,2,3,14
2521,19388,2022-03-07,14:17:03,24.31,24.5,57.7,34.2,88.98,39.53,0.0,1,2,3,14
2522,19389,2022-03-07,14:17:09,24.31,24.5,58.1,33.6,88.65,40.75,0.01,1,2,3,14
2523,19390,2022-03-07,14:17:31,24.31,24.5,58.1,33.6,88.65,40.75,0.01,1,2,3,14
2524,19391,2022-03-07,14:17:57,24.31,24.5,58.1,33.6,88.65,40.75,0.0,1,2,3,14
2525,19392,2022-03-07,14:32:04,24.31,24.5,59.1,32.9,86.9,39.13,0.0,1,2,3,14
2526,19393,2022-03-07,14:47:05,24.31,24.5,56.5,34.9,91.19,40.24,0.0,1,2,3,14
2527,19394,2022-03-07,15:02:02,24.31,24.5,53.3,34.6,90.17,40.48,0.0,1,2,3,15
2528,19395,2022-03-07,15:17:04,24.31,24.5,46.7,36.8,91.51,41.87,0.0,1,2,3,15
2529,19396,2022-03-07,15:17:10,24.31,24.5,46.7,36.8,91.51,41.87,0.01,1,2,3,15
2530,19397,2022-03-07,15:32:04,24.31,24.5,48.0,34.7,90.41,39.77,0.0,1,2,3,15
2531,19398,2022-03-07,15:47:04,24.31,24.5,47.4,35.2,91.15,39.0,0.0,1,2,3,15
2532,19399,2022-03-07,16:02:03,24.31,24.5,51.6,33.2,90.41,37.01,0.0,1,2,3,16
2533,19400,2022-03-07,16:17:03,24.31,24.5,52.8,32.5,89.96,35.99,0.0,1,2,3,16
2534,19401,2022-03-07,16:17:08,24.31,24.5,52.8,32.5,89.96,35.99,0.01,1,2,3,16
2535,19402,2022-03-07,16:17:32,24.31,24.5,52.8,32.5,89.96,35.99,0.01,1,2,3,16
2536,19403,2022-03-07,16:18:07,24.31,24.5,52.8,32.5,89.96,35.99,0.01,1,2,3,16
2537,19404,2022-03-07,16:33:04,24.31,24.5,56.6,31.7,89.41,34.81,0.0,1,2,3,16
2538,19405,2022-03-07,16:37:00,24.31,24.5,56.6,31.7,89.41,34.81,0.01,1,2,3,16
2539,19406,2022-03-07,16:52:04,24.31,24.5,61.1,31.0,88.99,33.79,0.0,1,2,3,16
2540,19407,2022-03-07,17:07:03,24.31,24.5,62.5,30.2,88.23,32.89,0.0,1,2,3,17
2541,19408,2022-03-07,17:17:07,24.31,24.5,66.8,27.7,86.81,30.21,0.01,1,2,3,17
2542,19409,2022-03-07,17:32:04,24.31,24.5,75.5,25.7,85.68,28.16,0.0,1,2,3,17
2543,19410,2022-03-07,17:47:03,24.31,24.5,81.7,23.8,84.96,24.58,0.0,1,2,3,17
2544,19411,2022-03-07,18:02:04,24.31,24.5,79.2,24.3,86.04,24.2,0.0,1,2,3,18
2545,19412,2022-03-07,18:17:03,24.31,24.5,80.6,24.9,86.45,23.98,0.0,1,2,3,18
2546,19413,2022-03-07,18:17:10,24.31,24.5,80.6,24.9,86.45,23.98,0.01,1,2,3,18
2547,19414,2022-03-07,18:17:31,24.31,24.5,80.6,24.9,86.45,23.98,0.01,1,2,3,18
2548,19415,2022-03-07,18:18:28,24.31,24.5,80.6,24.9,86.45,23.98,0.0,1,2,3,18
2549,19416,2022-03-07,18:33:05,24.31,24.5,80.7,24.7,86.58,24.1,0.0,1,2,3,18
2550,19417,2022-03-07,18:48:04,24.31,24.56,82.8,24.0,86.07,23.35,0.0,1,2,3,18
2551,19418,2022-03-07,19:03:04,24.31,24.5,84.8,23.8,85.93,22.97,0.0,1,2,3,19
2552,19419,2022-03-07,19:17:08,24.31,24.56,85.0,23.7,85.89,22.37,0.01,1,2,3,19
2553,19420,2022-03-07,19:17:28,24.31,24.56,85.0,23.7,85.89,22.37,0.01,1,2,3,19
2554,19421,2022-03-07,19:32:05,24.31,24.56,85.4,23.5,85.84,22.08,0.0,1,2,3,19
2555,19422,2022-03-07,19:47:04,24.31,24.56,87.4,22.9,85.76,21.66,0.0,1,2,3,19
2556,19423,2022-03-07,20:02:03,24.31,24.56,88.3,22.7,85.67,21.33,0.0,1,2,3,20
2557,19424,2022-03-07,20:17:05,24.31,24.56,89.7,22.7,85.61,21.13,0.0,1,2,3,20
2558,19425,2022-03-07,20:17:11,24.31,24.56,89.7,22.5,85.57,20.92,0.01,1,2,3,20
2559,19426,2022-03-07,20:17:34,24.31,24.56,89.7,22.5,85.57,20.92,0.01,1,2,3,20
2560,19427,2022-03-07,20:32:04,24.31,24.56,89.8,22.4,85.52,20.75,0.0,1,2,3,20
2561,19428,2022-03-07,20:47:06,24.31,24.56,90.6,22.1,85.58,20.49,0.0,1,2,3,20
2562,19429,2022-03-07,21:02:04,24.31,24.56,91.8,22.2,85.64,20.43,0.0,1,2,3,21
2563,19430,2022-03-07,21:17:04,24.31,24.56,93.1,21.7,85.78,20.26,0.0,1,2,3,21
2564,19431,2022-03-07,21:17:33,24.31,24.56,93.1,21.7,85.78,20.26,0.01,1,2,3,21
2565,19432,2022-03-07,21:32:06,24.31,24.56,93.7,21.5,85.8,20.14,0.0,1,2,3,21
2566,19433,2022-03-07,21:47:03,24.31,24.56,93.6,21.5,85.77,20.04,0.0,1,2,3,21
2567,19434,2022-03-07,22:02:04,24.31,24.56,94.0,21.6,85.96,19.89,0.0,1,2,3,22
2568,19435,2022-03-07,22:17:05,24.31,24.56,91.1,21.8,86.42,20.43,0.0,1,2,3,22
2569,19436,2022-03-07,22:17:11,24.31,24.56,91.1,21.8,86.42,20.43,0.01,1,2,3,22
2570,19437,2022-03-07,22:17:34,24.31,24.56,91.1,21.8,86.42,20.43,0.01,1,2,3,22
2571,19438,2022-03-07,22:32:06,24.31,24.56,90.2,21.8,86.37,20.58,0.0,1,2,3,22
2572,19439,2022-03-07,22:47:04,24.31,24.56,90.7,21.8,86.68,20.78,0.0,1,2,3,22
2573,19440,2022-03-07,23:02:09,24.31,24.56,91.1,21.7,86.93,21.09,0.0,1,2,3,23
2574,19441,2022-03-07,23:17:04,24.31,24.56,90.9,21.8,86.99,21.2,0.0,1,2,3,23
2575,19442,2022-03-07,23:17:10,24.31,24.56,91.2,21.8,86.96,21.25,0.01,1,2,3,23
2576,19443,2022-03-07,23:17:33,24.31,24.56,91.2,21.8,86.96,21.25,0.01,1,2,3,23
2577,19444,2022-03-07,23:32:04,24.31,24.56,90.3,21.8,86.62,21.08,0.0,1,2,3,23
2578,19445,2022-03-07,23:47:05,24.31,24.56,90.1,21.7,86.37,20.7,0.0,1,2,3,23
2579,19446,2022-03-08,00:02:04,24.31,24.56,90.6,21.7,86.32,20.51,0.0,1,2,3,0
2580,19447,2022-03-08,00:17:04,24.31,24.56,91.4,21.7,86.28,20.26,0.0,1,2,3,0
2581,19448,2022-03-08,00:17:12,24.31,24.56,91.4,21.7,86.28,20.26,0.0,1,2,3,0
2582,19449,2022-03-08,00:17:33,24.31,24.56,91.4,21.7,86.28,20.26,0.0,1,2,3,0
2583,19450,2022-03-08,00:18:14,24.31,24.56,91.4,21.7,86.28,20.26,0.0,1,2,3,0
2584,19451,2022-03-08,00:33:05,24.31,24.56,91.8,21.6,86.26,20.07,0.0,1,2,3,0
2585,19452,2022-03-08,00:48:05,24.31,24.56,91.9,21.5,86.41,20.11,0.0,1,2,3,0
2586,19453,2022-03-08,01:03:06,24.31,24.56,92.2,21.4,86.41,20.11,0.0,1,2,3,1
2587,19454,2022-03-08,01:17:09,24.31,24.56,93.0,21.2,86.28,19.89,0.01,1,2,3,1
2588,19455,2022-03-08,01:17:28,24.31,24.56,93.0,21.2,86.28,19.89,0.01,1,2,3,1
2589,19456,2022-03-08,01:32:06,24.31,24.56,93.5,21.2,86.35,19.79,0.0,1,2,3,1
2590,19457,2022-03-08,01:47:05,24.31,24.56,94.0,21.1,86.41,19.7,0.0,1,2,3,1
2591,19458,2022-03-08,02:02:04,24.31,24.56,95.3,20.9,86.58,19.67,0.0,1,2,3,2
2592,19459,2022-03-08,02:17:04,24.31,24.56,95.3,21.0,86.63,19.72,0.0,1,2,3,2
2593,19460,2022-03-08,02:17:33,24.31,24.56,95.1,21.0,86.72,19.76,0.01,1,2,3,2
2594,19461,2022-03-08,02:32:04,24.38,24.56,95.4,21.0,86.72,19.77,0.0,1,2,3,2
2595,19462,2022-03-08,02:47:06,24.31,24.56,95.5,20.9,86.25,19.89,0.0,1,2,3,2
2596,19463,2022-03-08,03:02:07,24.31,24.56,95.3,20.9,86.19,19.91,0.0,1,2,3,3
2597,19464,2022-03-08,03:17:04,24.38,24.56,95.1,20.9,86.29,19.96,0.0,1,2,3,3
2598,19465,2022-03-08,03:17:33,24.38,24.56,95.1,20.9,86.29,19.96,0.0,1,2,3,3
2599,19466,2022-03-08,03:32:05,24.31,24.56,95.3,20.8,85.96,19.85,0.0,1,2,3,3
2600,19467,2022-03-08,03:47:06,24.38,24.56,95.1,20.9,86.47,19.72,0.0,1,2,3,3
2601,19468,2022-03-08,04:02:05,24.38,24.56,93.9,21.0,86.57,19.82,0.0,1,2,3,4
2602,19469,2022-03-08,04:17:07,24.31,24.56,94.7,21.0,86.57,20.15,0.0,1,2,3,4
2603,19470,2022-03-08,04:17:13,24.31,24.56,94.7,21.0,86.57,20.15,0.0,1,2,3,4
2604,19471,2022-03-08,04:17:35,24.31,24.56,94.7,21.0,86.57,20.15,0.01,1,2,3,4
2605,19472,2022-03-08,04:32:05,24.31,24.56,95.1,21.0,86.54,20.13,0.0,1,2,3,4
2606,19473,2022-03-08,04:47:06,24.38,24.56,96.7,20.9,86.93,19.95,0.0,1,2,3,4
2607,19474,2022-03-08,05:02:07,24.38,24.56,97.6,20.7,86.94,19.71,0.0,1,2,3,5
2608,19475,2022-03-08,05:17:05,24.38,24.56,97.6,20.7,86.97,19.66,0.0,1,2,3,5
2609,19476,2022-03-08,05:17:11,24.38,24.56,97.5,20.6,86.92,19.61,0.01,1,2,3,5
2610,19477,2022-03-08,05:17:31,24.38,24.56,97.5,20.6,86.92,19.61,0.01,1,2,3,5
2611,19478,2022-03-08,05:32:06,24.38,24.56,97.4,20.6,86.85,19.54,0.0,1,2,3,5
2612,19479,2022-03-08,05:47:05,24.38,24.56,97.1,20.4,86.65,19.27,0.0,1,2,3,5
2613,19480,2022-03-08,06:02:06,24.38,24.56,97.8,20.1,86.63,19.13,0.0,1,2,3,6
2614,19481,2022-03-08,06:17:06,24.38,24.62,98.5,20.0,86.67,18.99,0.0,1,2,3,6
2615,19482,2022-03-08,06:17:13,24.38,24.62,98.5,20.0,86.67,18.99,0.01,1,2,3,6
2616,19483,2022-03-08,06:17:35,24.38,24.62,98.5,20.0,86.67,18.99,0.01,1,2,3,6
2617,19484,2022-03-08,06:17:51,24.38,24.62,98.5,20.0,86.67,18.99,0.0,1,2,3,6
2618,19485,2022-03-08,06:32:05,24.38,24.56,98.6,20.1,86.72,19.01,0.0,1,2,3,6
2619,19486,2022-03-08,06:47:06,24.38,24.62,98.4,20.2,86.86,19.08,0.0,1,2,3,6
2620,19487,2022-03-08,07:02:10,24.38,24.62,97.9,20.6,87.17,19.38,0.0,1,2,3,7
2621,19488,2022-03-08,07:17:05,24.38,24.62,96.8,21.0,87.46,19.83,0.0,1,2,3,7
2622,19489,2022-03-08,07:17:11,24.38,24.62,96.8,21.0,87.46,19.83,0.0,1,2,3,7
2623,19490,2022-03-08,07:17:33,24.38,24.62,96.8,21.0,87.46,19.83,0.0,1,2,3,7
2624,19491,2022-03-08,07:32:07,24.38,24.62,96.3,21.2,87.7,20.12,0.0,1,2,3,7
2625,19492,2022-03-08,07:47:06,24.38,24.62,95.5,21.7,87.99,21.03,0.0,1,2,3,7
2626,19493,2022-03-08,08:02:06,24.38,24.62,94.2,22.2,87.76,21.97,0.0,1,2,3,8
2627,19494,2022-03-08,08:17:05,24.38,24.62,93.6,22.3,87.7,22.27,0.0,1,2,3,8
2628,19495,2022-03-08,08:17:11,24.38,24.62,92.4,22.6,87.57,22.73,0.0,1,2,3,8
2629,19496,2022-03-08,08:17:33,24.38,24.62,92.4,22.6,87.57,22.73,0.0,1,2,3,8
2630,19497,2022-03-08,08:32:06,24.38,24.62,91.2,23.0,87.16,23.4,0.0,1,2,3,8
2631,19498,2022-03-08,08:47:06,24.38,24.62,89.1,23.8,86.97,24.61,0.0,1,2,3,8
2632,19499,2022-03-08,09:02:05,24.38,24.62,89.1,24.0,86.97,25.33,0.0,1,2,3,9
2633,19500,2022-03-08,09:07:08,24.38,24.62,87.9,24.6,86.9,26.48,0.01,1,2,3,9
2634,19501,2022-03-08,09:17:29,24.38,24.62,87.4,24.8,86.85,27.26,0.01,1,2,3,9
2635,19502,2022-03-08,09:32:06,24.38,24.62,85.7,25.3,86.83,28.94,0.0,1,2,3,9
2636,19503,2022-03-08,09:47:05,24.38,24.62,85.3,25.2,86.78,29.06,0.0,1,2,3,9
2637,19504,2022-03-08,10:02:08,24.38,24.62,83.9,26.0,87.41,31.26,0.0,1,2,3,10
2638,19505,2022-03-08,10:17:06,24.38,24.62,81.4,26.9,66.17,37.15,0.0,1,2,3,10
2639,19506,2022-03-08,10:17:14,24.38,24.62,81.4,26.9,66.17,37.15,0.01,1,2,3,10
2640,19507,2022-03-08,10:17:36,24.38,24.62,81.4,26.9,66.17,37.15,0.01,1,2,3,10
2641,19508,2022-03-08,10:32:07,24.38,24.62,79.4,27.5,67.22,38.3,0.0,1,2,3,10
2642,19509,2022-03-08,10:47:06,24.38,24.62,77.9,27.7,63.37,38.64,0.0,1,2,3,10
2643,19510,2022-03-08,11:02:08,24.38,24.62,71.9,30.0,71.84,41.01,0.0,1,2,3,11
2644,19511,2022-03-08,11:17:07,24.38,24.62,69.6,30.6,71.45,43.97,0.0,1,2,3,11
2645,19512,2022-03-08,11:17:13,24.38,24.62,70.2,30.3,66.33,44.5,0.01,1,2,3,11
2646,19513,2022-03-08,11:32:06,24.38,24.62,72.1,29.9,63.84,42.49,0.0,1,2,3,11
2647,19514,2022-03-08,11:47:06,24.38,24.62,72.6,29.7,71.45,38.68,0.0,1,2,3,11
2648,19515,2022-03-08,11:48:22,24.38,24.62,72.6,29.7,71.45,38.68,0.0,1,2,3,11
2649,19516,2022-03-08,12:03:07,24.38,24.62,66.0,32.1,77.23,42.23,0.0,1,2,3,12
2650,19517,2022-03-08,12:17:11,24.38,24.62,62.6,33.0,76.34,45.31,0.0,1,2,3,12
2651,19518,2022-03-08,12:17:34,24.38,24.62,62.6,33.0,76.34,45.31,0.0,1,2,3,12
2652,19519,2022-03-08,12:32:07,24.38,24.62,64.4,32.1,66.82,44.45,0.0,1,2,3,12
2653,19520,2022-03-08,12:47:07,24.38,24.62,63.5,32.5,72.91,43.62,0.01,1,2,3,12
2654,19521,2022-03-08,13:02:06,24.38,24.62,56.1,33.5,79.74,45.72,0.01,1,2,3,13
2655,19522,2022-03-08,13:17:06,24.38,24.62,55.4,35.2,80.33,47.76,0.0,1,2,3,13
2656,19523,2022-03-08,13:17:13,24.38,24.62,55.4,35.2,80.33,47.76,0.0,1,2,3,13
2657,19524,2022-03-08,13:17:35,24.38,24.62,55.4,35.2,80.33,47.76,0.0,1,2,3,13
2658,19525,2022-03-08,13:32:07,24.38,24.62,54.8,36.0,80.66,47.86,0.0,1,2,3,13
2659,19526,2022-03-08,13:47:08,24.38,24.62,54.1,35.9,81.75,45.87,0.0,1,2,3,13
2660,19527,2022-03-08,14:02:07,24.38,24.62,51.7,36.6,81.2,44.45,0.0,1,2,3,14
2661,19528,2022-03-08,14:17:07,24.38,24.62,52.1,36.5,82.46,43.38,0.0,1,2,3,14
2662,19529,2022-03-08,14:17:35,24.31,24.62,51.6,36.5,85.06,42.91,0.0,1,2,3,14
2663,19530,2022-03-08,14:32:09,24.31,24.62,52.5,36.2,86.11,42.88,0.0,1,2,3,14
2664,19531,2022-03-08,14:36:46,24.31,24.62,57.1,34.4,82.3,40.87,0.0,1,2,3,14
2665,19532,2022-03-08,14:37:56,24.31,24.62,57.1,34.4,82.3,40.87,0.01,1,2,3,14
2666,19533,2022-03-08,14:52:07,24.31,24.62,65.4,31.7,79.94,37.01,0.01,1,2,3,14
2667,19534,2022-03-08,15:07:09,24.31,24.62,73.4,29.5,80.72,31.79,0.0,1,2,3,15
2668,19535,2022-03-08,15:17:11,24.31,24.62,75.9,29.0,81.75,30.16,0.01,1,2,3,15
2669,19536,2022-03-08,15:17:30,24.31,24.62,75.9,29.0,81.75,30.16,0.01,1,2,3,15
2670,19537,2022-03-08,15:32:08,24.31,24.62,78.8,28.0,83.29,28.3,0.0,1,2,3,15
2671,19538,2022-03-08,15:47:08,24.31,24.62,80.3,27.3,83.5,27.55,0.0,1,2,3,15
2672,19539,2022-03-08,16:02:07,24.31,24.62,82.5,26.5,84.36,26.51,0.0,1,2,3,16
2673,19540,2022-03-08,16:17:07,24.31,24.62,83.7,26.1,84.91,26.09,0.0,1,2,3,16
2674,19541,2022-03-08,16:17:14,24.31,24.62,83.7,26.1,84.91,26.09,0.01,1,2,3,16
2675,19542,2022-03-08,16:17:34,24.31,24.62,83.7,26.1,84.91,26.09,0.01,1,2,3,16
2676,19543,2022-03-08,16:30:22,24.31,24.62,83.9,26.0,84.93,25.8,0.0,1,2,3,16
2677,19544,2022-03-08,16:45:06,24.31,24.62,85.0,25.5,85.01,25.1,0.0,1,2,3,16
2678,19545,2022-03-08,17:00:09,24.31,24.62,85.7,25.3,85.42,24.9,0.0,1,2,3,17
2679,19546,2022-03-08,17:15:09,24.31,24.62,86.4,25.0,85.43,24.75,0.0,1,2,3,17
2680,19547,2022-03-08,17:17:30,24.31,24.62,86.9,24.8,85.41,24.51,0.0,1,2,3,17
2681,19548,2022-03-08,17:32:09,24.31,24.62,87.5,24.7,85.42,24.3,0.0,1,2,3,17
2682,19549,2022-03-08,17:47:07,24.25,24.62,88.1,24.5,85.44,23.84,0.0,1,2,3,17
2683,19550,2022-03-08,18:02:07,24.25,24.62,88.2,24.5,85.55,23.71,0.0,1,2,3,18
2684,19551,2022-03-08,18:17:09,24.25,24.62,88.7,24.3,85.58,23.52,0.0,1,2,3,18
2685,19552,2022-03-08,18:17:15,24.25,24.62,88.7,24.3,85.58,23.52,0.0,1,2,3,18
2686,19553,2022-03-08,18:17:38,24.25,24.62,88.7,24.3,85.58,23.52,0.0,1,2,3,18
2687,19554,2022-03-08,18:32:08,24.25,24.62,90.0,23.8,85.45,23.05,0.01,1,2,3,18
2688,19555,2022-03-08,18:47:08,24.25,24.62,90.2,23.7,85.45,22.88,0.01,1,2,3,18
2689,19556,2022-03-08,19:02:07,24.25,24.62,91.3,23.3,85.15,22.34,0.0,1,2,3,19
2690,19557,2022-03-08,19:17:09,24.25,24.62,91.7,23.3,85.58,22.1,0.0,1,2,3,19
2691,19558,2022-03-08,19:17:15,24.25,24.62,91.7,23.3,85.58,22.1,0.0,1,2,3,19
2692,19559,2022-03-08,19:17:38,24.25,24.62,91.7,23.3,85.58,22.1,0.0,1,2,3,19
2693,19560,2022-03-08,19:32:08,24.25,24.62,91.5,23.4,85.9,22.22,0.0,1,2,3,19
2694,19561,2022-03-08,19:47:09,24.25,24.62,91.5,23.4,86.1,22.42,0.0,1,2,3,19
2695,19562,2022-03-08,20:02:09,24.25,24.62,91.7,23.3,86.25,22.53,0.0,1,2,3,20
2696,19563,2022-03-08,20:17:07,24.25,24.62,91.2,22.9,86.02,22.42,0.0,1,2,3,20
2697,19564,2022-03-08,20:17:14,24.25,24.62,91.3,22.7,85.92,22.16,0.0,1,2,3,20
2698,19565,2022-03-08,20:17:36,24.25,24.62,91.3,22.7,85.92,22.16,0.0,1,2,3,20
2699,19566,2022-03-08,20:32:07,24.25,24.62,91.9,22.5,85.77,21.88,0.01,1,2,3,20
2700,19567,2022-03-08,20:47:09,24.25,24.62,92.6,22.3,85.68,21.37,0.01,1,2,3,20
2701,19568,2022-03-08,21:02:10,24.25,24.62,92.9,22.3,85.71,21.27,0.0,1,2,3,21
2702,19569,2022-03-08,21:17:09,24.25,24.62,92.2,22.3,85.85,21.23,0.0,1,2,3,21
2703,19570,2022-03-08,21:17:16,24.25,24.62,92.2,22.3,85.85,21.23,0.0,1,2,3,21
2704,19571,2022-03-08,21:17:38,24.25,24.62,92.2,22.3,85.85,21.23,0.0,1,2,3,21
2705,19572,2022-03-08,21:36:53,24.25,24.62,92.5,22.3,86.03,21.28,0.0,1,2,3,21
2706,19573,2022-03-08,21:51:52,24.19,24.62,92.1,22.2,86.16,21.32,0.0,1,2,3,21
2707,19574,2022-03-08,22:06:54,24.25,24.62,92.3,22.0,86.25,21.31,0.0,1,2,3,22
2708,19575,2022-03-08,22:21:53,24.25,24.62,92.3,21.9,86.25,21.28,0.0,1,2,3,22
2709,19576,2022-03-08,22:21:59,24.25,24.62,92.3,21.9,86.25,21.28,0.0,1,2,3,22
2710,19577,2022-03-08,22:22:22,24.25,24.62,92.3,21.9,86.25,21.28,0.0,1,2,3,22
2711,19578,2022-03-08,22:36:53,24.25,24.62,93.1,21.4,85.5,20.66,0.01,1,2,3,22
2712,19579,2022-03-08,22:51:52,24.19,24.62,94.1,21.2,85.49,20.13,0.01,1,2,3,22
2713,19580,2022-03-08,23:06:55,24.19,24.62,94.1,21.1,85.45,19.95,0.0,1,2,3,23
2714,19581,2022-03-08,23:21:54,24.19,24.62,93.9,21.2,85.77,19.9,0.0,1,2,3,23
2715,19582,2022-03-08,23:22:00,24.19,24.62,93.9,21.2,85.77,19.9,0.0,1,2,3,23
2716,19583,2022-03-08,23:22:22,24.19,24.62,93.9,21.2,85.77,19.9,0.0,1,2,3,23
2717,19584,2022-03-08,23:36:53,24.19,24.62,94.5,21.1,85.67,19.89,0.01,1,2,3,23
2718,19585,2022-03-08,23:51:53,24.19,24.62,94.7,21.0,85.72,19.82,0.01,1,2,3,23
2719,19586,2022-03-09,00:06:52,24.19,24.62,94.9,21.0,85.88,19.79,0.0,1,2,3,0
2720,19587,2022-03-09,00:21:54,24.19,24.62,94.4,21.2,86.06,19.92,0.0,1,2,3,0
2721,19588,2022-03-09,00:22:01,24.19,24.62,94.4,21.2,86.06,19.92,0.0,1,2,3,0
2722,19589,2022-03-09,00:22:21,24.19,24.62,94.4,21.2,86.06,19.92,0.0,1,2,3,0
2723,19590,2022-03-09,00:36:54,24.19,24.62,94.9,21.2,86.16,19.97,0.0,1,2,3,0
2724,19591,2022-03-09,00:51:54,24.19,24.62,95.0,21.3,86.44,20.26,0.0,1,2,3,0
2725,19592,2022-03-09,01:06:55,24.19,24.62,95.4,21.4,86.48,20.31,0.0,1,2,3,1
2726,19593,2022-03-09,01:21:55,24.19,24.62,96.1,21.4,86.51,20.28,0.0,1,2,3,1
2727,19594,2022-03-09,01:22:01,24.19,24.62,96.1,21.4,86.51,20.28,0.0,1,2,3,1
2728,19595,2022-03-09,01:22:22,24.19,24.62,96.1,21.4,86.51,20.28,0.0,1,2,3,1
2729,19596,2022-03-09,01:36:52,24.19,24.62,96.4,21.3,86.57,20.28,0.01,1,2,3,1
2730,19597,2022-03-09,01:51:55,24.19,24.62,96.4,21.3,86.62,20.28,0.01,1,2,3,1
2731,19598,2022-03-09,02:06:54,24.19,24.62,96.3,21.3,86.6,20.26,0.0,1,2,3,2
2732,19599,2022-03-09,02:21:54,24.19,24.62,96.7,21.0,86.22,19.94,0.0,1,2,3,2
2733,19600,2022-03-09,02:22:00,24.19,24.62,96.7,21.0,86.22,19.94,0.0,1,2,3,2
2734,19601,2022-03-09,02:22:22,24.19,24.62,96.7,21.0,86.22,19.94,0.0,1,2,3,2
2735,19602,2022-03-09,02:36:56,24.19,24.62,96.7,21.0,86.63,19.95,0.0,1,2,3,2
2736,19603,2022-03-09,02:51:53,24.19,24.62,96.6,21.0,86.63,20.01,0.0,1,2,3,2
2737,19604,2022-03-09,03:06:53,24.19,24.62,96.4,21.0,86.48,19.92,0.0,1,2,3,3
2738,19605,2022-03-09,03:21:54,24.19,24.62,96.5,21.1,86.61,19.91,0.0,1,2,3,3
2739,19606,2022-03-09,03:22:00,24.19,24.62,96.5,21.1,86.61,19.91,0.0,1,2,3,3
2740,19607,2022-03-09,03:22:22,24.19,24.62,96.5,21.1,86.61,19.91,0.0,1,2,3,3
2741,19608,2022-03-09,03:36:53,24.19,24.62,96.5,21.0,86.61,19.94,0.01,1,2,3,3
2742,19609,2022-03-09,03:51:55,24.19,24.62,96.8,20.8,86.36,19.74,0.01,1,2,3,3
2743,19610,2022-03-09,04:06:53,24.19,24.62,97.1,20.7,86.47,19.63,0.0,1,2,3,4
2744,19611,2022-03-09,04:21:54,24.19,24.69,97.2,20.7,86.54,19.65,0.0,1,2,3,4
2745,19612,2022-03-09,04:22:20,24.19,24.69,97.2,20.7,86.54,19.65,0.01,1,2,3,4
