fluid_temp,air_umidity,dm3_gas
21.1725,97.1,0.0
16.75,91.5,0.0
17.310000000000002,99.6,0.0
-53.0,87.7,0.0
22.28,96.0,0.0
16.75,98.8,0.0
21.03,96.25,0.0
16.81,92.4,0.0
20.03,81.3,0.0
18.88,93.2,0.0
24.06,93.0,0.005
18.314999999999998,95.4,0.005
20.875,96.6,0.0
23.185000000000002,96.6,0.0
19.845,95.15,0.0
24.06,93.0,0.005
22.69,97.8,0.0
23.314999999999998,93.0,0.0
17.47,99.9,0.0
21.655,95.15,0.0
23.815,97.7,0.0
22.5025,96.9,0.0
23.31,97.4,0.0
23.25,91.3,0.0
19.06,92.9,0.0
22.333333333333332,95.7,0.0
21.259999999999998,95.5,0.0
15.0,85.1,0.0
15.31,87.9,0.0
21.134999999999998,90.0,0.0
-14.862499999999997,94.69999999999999,0.0
18.69,95.0,0.0
-52.845,87.9,0.0
19.59,91.7,0.0
19.845,90.9,0.0
22.205,93.55,0.0
20.09,98.1,0.005
23.189999999999998,95.5,0.0
22.565,99.9,0.0
16.965,97.4,0.0
18.28,96.8,0.0
20.975,97.2,0.0
22.095,95.5,0.0
22.5,96.2,0.0
20.0925,92.55,0.0
19.345,97.0,0.0
23.435,90.5,0.0
16.935,96.5,0.0
23.060000000000002,94.1,0.0
17.53,99.9,0.0
22.41,98.5,0.0
21.8625,99.05,0.0
14.88,94.3,0.0
15.44,96.0,0.0
23.2175,94.25,0.0
15.62,94.8,0.0
23.0,91.1,0.0
19.62,94.8,0.0
21.145000000000003,99.4,0.0
17.0,97.7,0.0
21.685000000000002,95.8,0.0
19.98,94.93333333333334,0.0
15.56,96.2,0.0
-52.72,86.5,0.0
-52.72,95.7,0.0
18.375,97.3,0.005
16.97,96.8,0.0
21.04,95.8,0.0
22.215,94.3,0.0
16.815,99.2,0.0
20.375,88.1,0.0
23.405,91.9,0.0
23.375,92.1,0.0
23.03,94.9,0.0
23.655,98.5,0.0
20.924999999999997,96.6,0.0
24.035,96.1,0.0
17.94,71.8,0.0
24.03,96.8,0.0
21.62,95.7,0.005
24.035,96.1,0.005
21.7825,93.75,0.0
24.03,96.8,0.005
17.38,93.9,0.0
24.095,94.0,0.005
23.19,95.9,0.0
-17.7825,93.75,0.0
19.03,96.8,0.0
22.47,96.7,0.0
24.035,96.1,0.005
21.613333333333333,97.2,0.0016666666666666668
22.375,93.8,0.0
24.095,94.0,0.005
20.655,99.2,0.0
23.375,91.9,0.0
19.439999999999998,94.9,0.0
24.215,97.2,0.0
21.7,95.8,0.005
22.9375,97.4,0.0
23.66,99.7,0.0
23.405,91.1,0.0
17.0,95.6,0.0
22.845,92.75,0.0
22.405,91.5,0.0
14.12,96.2,0.0
20.19,94.6,0.0
22.235,96.35,0.0
17.31,94.5,0.0
19.53,92.1,0.0
16.88,94.4,0.0
18.28,95.6,0.0
22.6725,95.1,0.0
17.19,95.5,0.0
15.75,87.5,0.0
24.0,98.6,0.0
22.905,93.2,0.0
16.0,87.4,0.0
19.75,90.53333333333335,0.0
21.240000000000002,69.5,0.0
18.560000000000002,97.7,0.005
15.59,95.7,0.0
17.88,91.6,0.0
23.810000000000002,97.1,0.0
21.905,99.9,0.0
15.38,91.4,0.0
16.75,93.7,0.0
18.560000000000002,97.7,0.005
21.22,94.4,0.0
23.375,96.2,0.0
13.88,96.7,0.0
19.8425,86.95,0.0
22.97,99.9,0.0
19.31,91.7,0.0
16.97,96.3,0.0
20.185000000000002,90.4,0.0
18.81,93.8,0.0
22.595,91.3,0.0
22.42,99.9,0.0025
19.56,92.8,0.0
24.0,99.9,0.0
20.845,98.4,0.0
16.44,75.5,0.0
16.81,91.4,0.0
22.535,94.2,0.0
-52.75,86.6,0.0
16.69,93.7,0.0
20.69,95.9,0.0
20.7,97.23333333333333,0.0
15.12,93.5,0.0
15.06,93.7,0.0
17.0,96.8,0.0
18.25,94.1,0.0
19.715,93.2,0.0
22.060000000000002,95.6,0.0
22.125,93.4,0.0
23.405,93.6,0.0
14.94,94.8,0.0
18.845,96.0,0.0
20.315,98.3,0.0
19.25,91.5,0.0
19.06,92.7,0.0
18.94,93.4,0.0
17.0,96.8,0.005
22.215,98.4,0.0
21.75,98.5,0.0
18.41,99.9,0.0
23.845,96.6,0.0
24.0,93.4,0.0
23.845,96.6,0.005
-52.75,95.5,0.0
24.0,93.4,0.005
19.39,90.15,0.0
14.56,94.8,0.0
23.845,96.6,0.01
21.02,94.73333333333333,0.0
20.96,93.8,0.0033333333333333335
14.94,93.7,0.0
19.709999999999997,97.56666666666666,0.0
15.19,94.4,0.0
23.0,96.7,0.0
22.66,98.5,0.0
22.125,88.9,0.0
16.62,92.5,0.0
16.72,97.6,0.0
18.97,92.8,0.0
21.22,98.6,0.005
18.155,99.9,0.0
20.73,95.5,0.0
23.564999999999998,95.3,0.0
19.773333333333333,96.36666666666667,0.0
22.189999999999998,99.4,0.0
22.375,99.8,0.0
17.375,99.3,0.0
20.125,98.5,0.0
19.75,98.15,0.0
17.185,97.6,0.0
15.19,94.2,0.0
21.81,92.8,0.0
22.655,91.5,0.0
22.935000000000002,97.4,0.0
20.875,96.8,0.005
19.560000000000002,92.3,0.0
19.634999999999998,92.3,0.0
18.22,98.0,0.0
18.226666666666667,94.5,0.0
17.28,99.0,0.0
20.0625,98.80000000000001,0.0025
20.063333333333333,98.66666666666667,0.0
15.88,96.7,0.0
20.83,99.3,0.0
22.439999999999998,93.7,0.0
20.28,93.4,0.0
21.9875,95.8,0.0
15.19,91.8,0.0
20.25,98.2,0.0
20.06,95.7,0.0033333333333333335
14.31,92.5,0.0
22.2975,93.1,0.0
19.38,91.8,0.0
17.47,98.1,0.0
-2.6249999999999987,90.43333333333334,0.0
20.22,93.3,0.0
23.535,89.8,0.0
22.22,98.7,0.0
16.75,91.4,0.0
-53.0,87.9,0.0
22.28,96.0,0.0
21.97,96.9,0.0
20.060000000000002,95.9,0.0
16.81,92.8,0.0
21.982499999999998,88.75,0.0
18.314999999999998,96.1,0.0
24.06,93.5,0.0
17.81,86.6,0.0
16.72,97.1,0.0
23.185000000000002,96.5,0.0
22.97,93.8,0.0
22.72,97.8,0.0
23.314999999999998,92.9,0.0
21.655,95.45,0.0
22.72,97.8,0.005
23.815,97.5,0.0
19.650000000000002,96.89999999999999,0.0033333333333333335
23.375,99.9,0.0
23.155,95.0,0.0
23.285,90.4,0.0
21.33,96.7,0.0
16.845,96.5,0.0
23.875,97.2,0.0
21.259999999999998,96.3,0.0
15.0,86.0,0.0
19.25,91.7,0.0
23.12,98.5,0.0
-15.7575,94.15,0.0025
18.69,94.6,0.0
20.345,96.3,0.005
-52.845,87.7,0.0
19.59,91.4,0.0
20.362000000000002,95.56,0.0
20.5,92.89999999999999,0.0
21.22,97.7,0.0
22.62,98.4,0.005
22.565,99.9,0.0
19.845,91.9,0.0
16.935,97.6,0.0
18.28,96.9,0.0
18.28,96.9,0.005
19.31,89.7,0.0
22.095,96.3,0.0
17.47,99.9,0.005
22.5,96.9,0.0
19.655,96.3,0.0
20.564999999999998,88.6,0.0
19.345,97.3,0.0
18.28,96.9,0.005
21.82,98.8,0.005
23.060000000000002,94.3,0.0
23.435,90.4,0.0
22.595,98.7,0.0
18.94,92.6,0.0
22.41,98.7,0.0
20.895000000000003,99.9,0.0
19.42,97.0,0.0
21.94,99.1,0.0
19.345,97.3,0.005
15.44,95.9,0.0
22.31,96.15,0.0
22.145,94.4,0.0025
22.0725,95.4,0.0025
19.62,94.16666666666667,0.0
15.56,94.8,0.0
15.69,94.3,0.0
22.095,94.9,0.0
15.56,96.2,0.0
-52.72,86.5,0.0
20.625,99.7,0.0
-52.69,95.3,0.0
21.04,97.0,0.0
19.06,93.3,0.0
22.215,94.3,0.0
19.19,92.1,0.0
20.375,88.2,0.0
23.405,93.5,0.0
23.375,92.0,0.0
18.41,98.1,0.0
22.325,95.25,0.0
23.845,97.5,0.0025
24.03,96.0,0.0
21.7825,93.75,0.0
17.38,93.6,0.0
17.22,96.1,0.0
23.19,96.9,0.0
-52.75,91.8,0.0
22.47,96.4,0.0
22.5,96.8,0.0
19.0,97.2,0.005
21.061666666666667,96.23333333333333,0.0
21.035,91.2,0.0
20.655,98.9,0.0
23.375,91.9,0.0
19.41,95.6,0.0
14.12,95.1,0.0
20.924999999999997,96.5,0.0
23.78,97.9,0.0
22.095,97.7,0.0
23.66,99.3,0.0
17.0,94.8,0.0
23.405,91.3,0.0
23.314999999999998,91.4,0.0
22.345,93.8,0.0
22.41,93.2,0.0
20.19,94.7,0.0
22.235,96.6,0.0
19.53,92.1,0.0
17.31,95.0,0.0
18.28,95.5,0.0
20.606666666666666,95.46666666666665,0.0
22.875,94.3,0.0
17.19,95.6,0.0
15.75,87.8,0.0
24.0,98.5,0.0
22.905,93.6,0.0
16.0,87.9,0.0
21.134999999999998,91.0,0.0
20.75,93.2,0.0
21.240000000000002,68.1,0.0
18.560000000000002,98.1,0.0
14.94,97.7,0.0
21.66,97.5,0.0
15.56,95.4,0.0
15.94,95.8,0.0
21.0,95.5,0.0
21.905,99.9,0.0
23.189999999999998,98.2,0.0
23.465,98.5,0.005
16.75,94.3,0.0
23.465,98.5,0.005
21.22,94.7,0.005
13.88,96.4,0.0
21.53,74.9,0.0
18.155,99.9,0.0
22.97,99.9,0.0
22.5,96.8,0.0
20.185000000000002,90.2,0.0
18.75,95.4,0.0
22.595,92.0,0.0
21.905,99.9,0.0
19.56,93.0,0.0
22.4225,99.1,0.0
16.81,90.3,0.0
16.81,94.5,0.0
-52.75,86.2,0.0
16.69,93.7,0.0
15.12,94.3,0.0
15.06,92.6,0.0
14.94,93.8,0.0
18.25,94.6,0.0
19.715,93.3,0.0
22.09,95.6,0.0
22.125,93.5,0.0
23.405,93.6,0.0
18.125,99.9,0.0
18.845,96.2,0.0
14.88,93.5,0.0
18.94,92.6,0.0
22.215,98.7,0.0
20.0625,99.1,0.0
23.845,96.6,0.0
24.03,93.9,0.0
-52.75,95.6,0.0
19.375,90.30000000000001,0.0
14.56,94.9,0.0
17.09,97.8,0.0
19.12,94.7,0.0
14.88,94.0,0.0
21.97,95.1,0.0
14.94,94.1,0.0
17.9,96.45,0.0025
22.03,98.9,0.0
22.97,96.9,0.0
18.938,92.6,0.0
22.63,98.8,0.0
17.583333333333332,95.16666666666667,0.0
17.095,97.6,0.0
19.19,90.2,0.0
18.97,92.9,0.0
21.5,97.8,0.005
23.375,91.9,0.0
23.345,95.3,0.0
23.595,95.4,0.0
20.596666666666668,98.7,0.0
19.583333333333332,97.26666666666665,0.0
17.375,99.4,0.0
22.375,99.7,0.0
18.94,92.7,0.0
17.375,99.4,0.005
16.97,96.3,0.0
20.125,98.5,0.0
19.765,98.4,0.0
15.19,93.6,0.0
21.81,92.2,0.0
22.935000000000002,97.4,0.0
21.583333333333332,91.93333333333332,0.0
19.560000000000002,93.4,0.0
19.634999999999998,91.8,0.0
16.935,96.2,0.0
18.22,98.1,0.0
19.496666666666666,96.36666666666667,0.0
14.5,92.0,0.0
22.064999999999998,98.9,0.0
22.439999999999998,94.0,0.0
20.28,92.8,0.0
20.356666666666666,94.23333333333333,0.0
24.125,96.5,0.0
14.38,92.5,0.0
24.125,96.5,0.005
22.595,91.1,0.0
22.0,95.6,0.0
19.25,92.4,0.0
17.47,98.6,0.0
24.125,96.5,0.005
22.5,91.7,0.0
-3.3849999999999993,91.46666666666665,0.0
22.8775,94.30000000000001,0.0
16.75,91.9,0.0
17.310000000000002,99.4,0.0
-53.0,87.9,0.0
22.28,96.1,0.0
21.015,96.69999999999999,0.0
20.03,81.7,0.005
23.875,96.6,0.0
18.314999999999998,95.4,0.0
16.0,94.1,0.0
24.06,94.0,0.0
23.185000000000002,97.0,0.0
19.86,95.5,0.0
22.72,98.1,0.0
23.314999999999998,93.8,0.0
22.625,93.7,0.0
20.5025,97.9,0.0
21.85,98.2,0.0
20.52,94.26666666666667,0.0
23.285,90.1,0.0
23.375,99.9,0.005
19.0875,96.65,0.0
23.34,97.6,0.01
23.875,97.1,0.0
15.0,86.2,0.0
17.75,84.8,0.0
15.31,88.4,0.0
22.62,97.9,0.0
23.12,98.3,0.0
17.88,91.8,0.0
-52.845,92.1,0.0
18.69,94.8,0.0
18.28,96.1,0.005
20.345,96.2,0.0
-52.845,87.7,0.0
19.59,91.1,0.0
19.845,92.4,0.0
23.375,97.6,0.0
21.04,96.52,0.004
23.189999999999998,96.1,0.0
15.12,88.4,0.0
22.565,99.9,0.0
16.965,97.7,0.0
22.095,96.3,0.0
18.28,96.1,0.005
22.5,96.7,0.0
21.82,98.9,0.005
20.564999999999998,88.6,0.0
19.655,96.0,0.0
19.345,97.3,0.0
16.965,96.5,0.0
23.095,94.4,0.0
17.53,99.9,0.0
22.63,98.7,0.0
16.69,91.9,0.0
21.29,96.3,0.0
22.41,99.9,0.005
22.41,99.4,0.0
21.689999999999998,98.0,0.0
14.88,94.1,0.0
21.94,99.1,0.0
23.405,95.8,0.0
22.122500000000002,94.80000000000001,0.0
21.655,94.3,0.0
20.265,95.30000000000001,0.0025
20.310000000000002,98.28,0.002
15.62,94.9,0.0
15.655,95.0,0.0
22.125,95.7,0.0
-52.72,86.4,0.0
-52.69,95.0,0.0
16.97,97.2,0.0
20.035,99.30000000000001,0.005
22.215,94.0,0.0
20.0,89.39999999999999,0.0
17.25,97.9,0.0
23.405,92.8,0.0
23.375,92.4,0.0
23.03,94.7,0.0
23.655,98.9,0.0
21.62,95.8,0.0
24.035,96.4,0.005
24.03,96.1,0.0
19.5,94.3,0.0
24.095,94.1,0.0
17.38,93.8,0.0
23.22,96.4,0.0
-52.75,91.8,0.0
22.47,96.1,0.0
16.965,95.3,0.0
23.11,96.94999999999999,0.0
18.896666666666665,90.39999999999999,0.0
19.31,92.4,0.0
22.333333333333332,94.8,0.0
20.924999999999997,96.6,0.0
20.83,96.73333333333333,0.0033333333333333335
23.78,98.2,0.0
22.85,97.44999999999999,0.0025
19.459999999999997,97.33333333333333,0.0
23.72,98.30000000000001,0.0025
17.0,95.8,0.0
23.405,91.4,0.0
23.314999999999998,91.6,0.0
23.66,98.4,0.005
22.375,93.6,0.0
22.375,93.0,0.0
20.83,97.16666666666667,0.0033333333333333335
24.0,98.8,0.005
20.19,95.2,0.0
23.78,98.2,0.005
21.97,97.1,0.0
22.53,96.1,0.0
20.738,95.1,0.002
16.94,95.0,0.0
22.47,96.1,0.0
20.0325,95.1,0.0
18.88,93.4,0.0
23.66,98.4,0.005
15.75,87.0,0.0
22.905,94.0,0.0
16.0,88.3,0.0
20.75,93.9,0.0
21.1875,80.85,0.0
15.62,95.2,0.0
14.94,97.5,0.0
18.853333333333335,97.03333333333335,0.0
19.69,96.86666666666667,0.0
23.84,97.0,0.0
21.905,99.9,0.0
20.746666666666666,96.89999999999999,0.0
23.78,98.2,0.005
19.19,92.5,0.0
21.22,95.2,0.0
18.98,82.66666666666667,0.0
22.97,99.9,0.0
22.5,97.6,0.0
18.5625,93.19999999999999,0.0
18.75,95.4,0.0
21.905,99.9,0.0
22.595,92.2,0.0
19.56,93.1,0.0
21.725,99.8,0.005
22.4375,99.0,0.0
16.44,76.2,0.0
20.626666666666665,93.2,0.0
16.81,94.8,0.0
-52.75,86.1,0.0
15.12,94.4,0.0
15.06,94.1,0.0
17.0,97.9,0.0
17.75,84.6,0.0
14.94,93.7,0.0
18.285,95.8,0.0
20.905,94.65,0.0
21.515,85.45,0.0
23.405,94.1,0.0
18.845,96.4,0.0
18.125,99.9,0.005
21.22,97.8,0.005
18.88,92.4,0.0
22.215,98.6,0.0
18.375,99.9,0.0
23.875,96.7,0.0
24.03,94.1,0.0
-52.75,93.5,0.0
21.75,98.2,0.005
17.47,99.9,0.0
19.22,90.3,0.0
22.095,99.9,0.0
19.53,91.0,0.0
17.766666666666666,95.89999999999999,0.0
18.926000000000002,93.84,0.0
14.94,93.9,0.0
20.83,99.1,0.0
18.5,96.775,0.0
22.97,97.3,0.0
20.565,94.8,0.0
16.72,98.0,0.0
18.97,93.1,0.0
18.34,97.8,0.0
18.155,99.9,0.0
23.345,95.1,0.0
23.564999999999998,95.4,0.0
19.689999999999998,96.675,0.0
15.19,94.4,0.0
22.16,97.0,0.0
21.875,99.1,0.0
20.875,97.0,0.0
22.375,99.2,0.0
18.34,97.8,0.005
16.75,99.5,0.0
20.125,98.4,0.0
15.25,93.6,0.0
21.81,92.2,0.0
22.685000000000002,91.6,0.0
22.935000000000002,97.3,0.0
19.560000000000002,93.2,0.0
14.5,92.0,0.0
19.634999999999998,91.2,0.0
17.0325,95.5,0.0
18.22,98.4,0.0
20.09,94.4,0.0
23.189999999999998,99.9,0.0
20.063333333333333,98.59999999999998,0.0
17.13,94.8,0.005
20.895000000000003,99.9,0.0
20.02333333333333,92.73333333333333,0.0
20.28,94.2,0.0
17.375,99.7,0.0
22.94,95.4,0.0
24.125,96.6,0.0
22.595,92.5,0.0
19.706666666666667,94.76666666666667,0.0
20.83,99.1,0.005
17.47,98.7,0.0
17.375,99.9,0.0
19.25,91.5,0.0
-52.94,90.2,0.0
22.5,92.1,0.0
22.564999999999998,90.2,0.0
20.22,91.9,0.0
23.535,89.0,0.0
22.22,99.0,0.0
16.75,92.3,0.0
-53.0,88.1,0.0
22.28,96.5,0.0
16.715,98.5,0.0
21.97,98.1,0.0
21.52,95.40000000000002,0.0
24.06,95.3,0.0
23.185000000000002,96.9,0.0
21.9375,95.55,0.0025
22.69,98.2,0.0
23.314999999999998,94.4,0.0
20.655,98.9,0.005
20.715,97.8,0.0
22.625,93.9,0.0
18.88,93.0,0.0
22.8,97.3,0.0
17.19,97.9,0.0
23.155,94.7,0.0
22.015,99.35,0.0025
23.285,91.4,0.0
23.34,97.7,0.0
21.035,95.8,0.005
15.0,87.8,0.0
15.31,88.6,0.0
22.62,97.9,0.0
-52.845,92.9,0.0
23.12,98.6,0.0
18.69,94.9,0.0
19.59,91.6,0.0
14.88,88.6,0.0
19.845,93.0,0.0
23.375,97.5,0.0
23.189999999999998,96.3,0.0
19.19,93.0,0.0
17.06,90.9,0.0
22.565,99.9,0.0
22.095,96.4,0.0
22.5,96.6,0.0
19.655,96.7,0.0
20.595,88.9,0.0
17.94,92.0,0.0
23.060000000000002,94.8,0.0
21.85,98.5,0.0
16.69,91.9,0.0
20.083333333333332,98.3,0.0
22.41,99.8,0.0
14.88,93.9,0.0
21.94,99.2,0.0
23.405,96.3,0.0
23.03,93.4,0.0
21.655,93.8,0.0
23.0,91.2,0.0
15.62,95.2,0.0
15.62,96.8,0.0
19.956666666666667,95.89999999999999,0.0
-52.72,87.2,0.0
-29.896666666666665,94.90000000000002,0.0
18.375,96.7,0.0
22.595,98.4,0.0
16.97,97.2,0.0
22.25,93.8,0.0
20.375,87.8,0.0
23.405,93.1,0.0
23.375,92.3,0.0
23.655,99.2,0.0
23.03,94.6,0.0
24.035,96.3,0.0
24.03,95.6,0.0
19.53,94.6,0.0
24.095,94.3,0.0
17.185,95.9,0.0
23.22,96.5,0.0
-4.488333333333334,95.8,0.0
19.03,97.3,0.0
23.095,97.05000000000001,0.0
21.035,89.5,0.0
23.795,95.25,0.0025
19.439999999999998,94.5,0.0
24.0,98.7,0.0
14.19,95.2,0.0
22.064999999999998,97.2,0.0
14.19,97.3,0.0
23.66,98.4,0.005
23.405,92.7,0.0
23.345,91.7,0.0
22.375,93.3,0.0
22.375,93.8,0.0
14.12,96.3,0.0
20.19,95.4,0.0
21.94,97.0,0.0
22.53,96.3,0.0
16.94,95.2,0.0
19.5,92.2,0.0
17.31,93.5,0.0
22.875,94.6,0.0
22.5,96.1,0.0
18.2825,99.0,0.0025
15.75,87.3,0.0
20.603333333333335,91.93333333333332,0.0
23.78,98.2,0.005
21.134999999999998,92.5,0.0
20.72,93.7,0.0
21.240000000000002,64.9,0.0
19.8,97.4,0.0025
19.62666666666667,96.33333333333333,0.0
21.61,99.4,0.0
23.810000000000002,96.9,0.0
21.905,99.9,0.0
23.465,98.9,0.0
23.189999999999998,98.1,0.0
16.75,94.2,0.0
21.22,95.3,0.0
20.209999999999997,96.63333333333333,0.0
21.53,75.2,0.0
22.97,99.9,0.0
23.345,96.7,0.005
20.185000000000002,90.9,0.0
18.75,95.3,0.0
23.345,96.7,0.01
22.25,96.55000000000001,0.0
19.56,92.9,0.0
22.4225,98.9,0.0
16.44,76.8,0.0
22.535,94.8,0.0
22.53,97.6,0.0
-28.73,87.46666666666665,0.0
21.023333333333333,91.93333333333334,0.0
15.12,94.1,0.0
15.06,94.5,0.0
17.0,99.0,0.0
18.285,96.2,0.0
17.712,94.8,0.0
21.69666666666667,89.23333333333333,0.0
23.405,94.3,0.0
18.125,99.9,0.0
18.81,96.8,0.0
18.88,92.0,0.0
16.91,93.35,0.0
22.25,98.6,0.0
17.560000000000002,99.2,0.005
21.095,98.25,0.0
-52.75,93.7,0.0
19.375,91.05,0.0
17.81,85.9,0.0
19.12,94.6,0.0
17.09,96.3,0.0
21.97,95.6,0.0
14.94,94.2,0.0
17.09,96.3,0.005
15.0,96.2,0.0
19.25,93.0,0.0
22.03,98.3,0.0
22.5625,93.2,0.0
22.66,98.6,0.0
21.22,98.9,0.0
19.38,93.1,0.0
17.095,97.6,0.0
18.97,93.8,0.0
23.345,95.3,0.0
23.595,95.6,0.0
22.175,98.0,0.0
15.0,94.5,0.0
17.095,97.6,0.005
22.375,98.9,0.0
18.540000000000003,96.83333333333333,0.0
22.75,98.8,0.0
21.81,92.2,0.0
22.685000000000002,91.8,0.0
22.935000000000002,97.3,0.0
19.5975,92.1,0.0
17.1,97.46,0.0
22.08,99.15,0.0
18.31,99.5,0.0
22.560000000000002,96.7,0.0
22.75,98.8,0.005
21.65,96.7,0.0
20.28,92.9,0.0
17.375,99.9,0.0
15.19,91.6,0.0
22.94,95.2,0.0
22.1875,97.6,0.0025
14.38,93.5,0.0
19.706666666666667,95.0,0.0
22.595,93.4,0.0
22.5,92.2,0.0
-52.94,90.4,0.0
21.595,95.2,0.0
20.22,93.0,0.0
22.8775,94.44999999999999,0.0
-53.0,88.3,0.0
22.28,97.6,0.0
16.75,99.2,0.0
17.47,98.9,0.005
21.97,97.3,0.0
23.935,96.0,0.0
20.53,99.6,0.0
15.88,96.5,0.0
24.06,95.3,0.0
20.875,97.4,0.0
19.9525,97.15,0.0
23.0,94.3,0.0
20.060000000000002,95.5,0.0
22.72,98.3,0.005
24.06,95.1,0.005
23.314999999999998,95.0,0.0
21.655,95.95,0.0
15.25,93.2,0.0
23.815,97.3,0.0
23.875,97.1,0.0
17.19,98.1,0.0
23.265,97.25,0.0
23.34,97.6,0.0
23.285,91.8,0.0
15.0,89.6,0.0
-52.845,87.3,0.0
15.31,89.3,0.0
22.62,98.3,0.005
-14.862499999999997,96.6,0.0
18.69,94.8,0.0
18.53,95.5,0.0
19.9675,95.65,0.0
23.2825,96.4,0.0
15.12,87.7,0.0
22.53,99.7,0.0
16.965,98.0,0.0
19.25,91.8,0.0
22.095,96.5,0.0
21.82,98.7,0.005
19.69,96.3,0.0
20.595,88.8,0.0
19.345,97.0,0.0
23.060000000000002,94.9,0.0
22.375,99.9,0.0
21.29,96.1,0.0
15.5,95.9,0.0
22.41,99.9,0.0
21.689999999999998,99.1,0.0
21.94,99.3,0.0
15.44,95.7,0.0
23.03,93.2,0.0
23.405,96.3,0.0
22.3275,93.30000000000001,0.0
15.62,95.8,0.0
15.62,96.1,0.0
21.62,95.8,0.005
15.56,96.2,0.0
22.125,95.9,0.0
-52.72,88.7,0.0
15.69,93.4,0.0
18.375,96.8,0.0
-52.69,96.2,0.0
18.375,96.8,0.005
17.62666666666667,95.76666666666665,0.0
22.215,93.5,0.0
20.375,87.6,0.0
17.25,98.2,0.0
23.405,93.4,0.0
23.375,92.7,0.0
23.3425,96.75,0.0
24.065,96.7,0.0
24.03,95.3,0.0
21.7975,95.95,0.0025
24.095,94.2,0.0
24.03,95.3,0.005
20.7675,97.05000000000001,0.0
17.38,93.5,0.0
23.22,97.4,0.0
-52.75,92.0,0.0
20.75,97.2,0.0
22.459999999999997,95.53333333333335,0.0033333333333333335
24.03,95.3,0.005
21.146666666666665,97.2,0.0016666666666666668
24.03,95.3,0.005
18.896666666666665,90.13333333333333,0.0
23.375,92.1,0.0
24.215,97.5,0.005
19.439999999999998,94.3,0.0
19.44,94.0,0.0
24.0,99.0,0.0
22.095,97.7,0.0
14.19,97.5,0.0
23.66,98.1,0.0
17.5775,98.35,0.0
23.405,93.2,0.0
23.314999999999998,91.6,0.0
22.375,93.4,0.0
22.41,93.7,0.0
14.12,96.6,0.0
21.04,97.9,0.0
20.19,95.5,0.0
22.235,96.95,0.0
19.53,92.6,0.0
16.94,95.4,0.0
22.5,95.6,0.0
22.875,94.1,0.0
18.41,98.1,0.0
17.19,95.3,0.0
20.603333333333335,93.03333333333335,0.0
23.78,98.4,0.0
21.134999999999998,92.9,0.0
20.75,92.9,0.0
21.240000000000002,64.9,0.0
18.560000000000002,96.7,0.0
15.0,97.6,0.0
15.56,94.3,0.0
21.61,99.9,0.0
23.810000000000002,97.5,0.0
15.44,96.0,0.0
21.94,99.9,0.0
15.38,92.2,0.0
23.3125,98.45,0.0
23.189999999999998,98.2,0.005
16.75,94.3,0.0
21.065,99.9,0.0
23.375,96.8,0.0
20.106666666666666,97.66666666666667,0.0033333333333333335
21.53,76.5,0.0
22.97,99.9,0.0
23.435,90.4,0.0
22.5,98.0,0.0
20.185000000000002,91.8,0.0
20.853333333333335,98.36666666666667,0.0
22.97,99.9,0.005
22.595,93.8,0.0
19.56,92.8,0.0
21.725,99.9,0.0
24.0,99.9,0.0
19.37666666666667,91.23333333333333,0.0
16.81,90.3,0.0
16.81,94.7,0.0
22.53,97.6,0.0
-52.75,86.6,0.0
19.35666666666667,96.10000000000001,0.0
15.12,93.9,0.0
15.06,94.9,0.0
14.94,95.1,0.0
18.285,95.1,0.0
17.0,97.2,0.005
22.095,95.9,0.0
19.715,94.2,0.0
19.8275,96.35,0.0
23.405,94.3,0.0
20.315,98.8,0.0
16.293333333333333,96.53333333333335,0.0033333333333333335
18.94,92.2,0.0
22.25,98.1,0.0
18.345,99.9,0.0
23.875,96.9,0.0
23.875,96.9,0.005
-52.75,94.4,0.0
18.81,96.7,0.0
19.39,91.8,0.0
14.62,95.5,0.0
19.06,94.6,0.0
22.0,95.6,0.0
22.376666666666665,95.56666666666668,0.006666666666666667
14.94,94.2,0.0
14.94,93.9,0.0
22.03,98.7,0.0
15.0,95.1,0.0
20.668333333333333,94.26666666666667,0.0
22.63,98.8,0.0
19.25,91.2,0.0
16.72,97.5,0.0
17.095,98.0,0.0
18.97,94.2,0.0
18.34,96.8,0.0
23.345,95.7,0.0
23.564999999999998,95.9,0.0
15.19,94.8,0.0
22.189999999999998,99.2,0.0
19.38,90.3,0.0
22.0175,97.4,0.0
22.375,98.9,0.0
20.125,98.2,0.0
22.78,98.8,0.0
17.47,99.9,0.0
15.31,93.6,0.0
21.81,92.5,0.0
22.935000000000002,97.5,0.0
22.685000000000002,91.8,0.0
19.560000000000002,93.7,0.0
19.634999999999998,91.0,0.0
18.22,98.7,0.0
23.189999999999998,99.9,0.0
17.41333333333333,97.5,0.0033333333333333335
22.560000000000002,96.6,0.0
14.5,93.2,0.0
20.939999999999998,99.5,0.0
20.895000000000003,99.9,0.0
20.939999999999998,99.5,0.005
22.439999999999998,94.1,0.0
20.28,93.4,0.0
15.19,93.2,0.0
22.94,96.1,0.0
17.185,97.7,0.0
24.125,95.9,0.005
20.08,95.23333333333333,0.0033333333333333335
21.845,96.39999999999999,0.0016666666666666668
17.47,98.9,0.0
17.375,99.9,0.0
-52.94,90.0,0.0
22.5,92.3,0.0
22.564999999999998,90.4,0.0
20.22,92.4,0.0
